hit_id	worker_id	worktime_s	item_id	wav	transcription
3MA5N0ATTC9CNX38U7SIWPYXL3QWKK	8363fb0e62a049a491a302bcdb9e7f2d	26	medicine_bottle_3_1	medicine_bottle_3_1_21	how do you seen my magazine tablet button
3MA5N0ATTC9CNX38U7SIWPYXL3QWKK	b761ab5a9fb44fd0866713967d84d25f	19	medicine_bottle_3_1	medicine_bottle_3_1_20	small white canister of Tylenol with the red and white logo label on the front
3MA5N0ATTC9CNX38U7SIWPYXL3QWKK	5b7e22f410fa4c40aa8e8d90945e4bc1	16	medicine_bottle_3_1	medicine_bottle_3_1_16	adjectives in medical product small bottle the top is childproof the bottle as a red label
3MA5N0ATTC9CNX38U7SIWPYXL3QWKK	bbefeaff389e4576a878669cd71343d1	678	medicine_bottle_3_1	medicine_bottle_3_1_24	small bottle of pills
3MA5N0ATTC9CNX38U7SIWPYXL3QWKK	be145eb5e3a4412a853e063d4e2f2c92	46	medicine_bottle_3_1	medicine_bottle_3_1_18	that is a medicine bottle on.
3MA5N0ATTC9CNX38U7SIWPYXL3QWKK	8ee808431f7142cc86ab0fde3339a862	171	medicine_bottle_3_1	medicine_bottle_3_1_23	a white plastic bottle with the red label it's over the counter fever-reducing medicine it's acetaminophen by the Tylenol company
3MA5N0ATTC9CNX38U7SIWPYXL3QWKK	3e0cf8a74c0346c7b59bdfdf62bfcb16	78	medicine_bottle_3_1	medicine_bottle_3_1_19	small bottle of Medicine
3MA5N0ATTC9CNX38U7SIWPYXL3QWKK	ee21500952ba40209cd2a5bafe6c72fc	9	medicine_bottle_3_1	medicine_bottle_3_1_22	white medicine bottle containing Tylenol
3IQ9O0AYW6XTPL9QZZ2VWPCLP5JTIG	d20348042ecd4b17bf19a9ce3eee7c8c	18	pencil_3_3	pencil_3_3_18	metallic mechanical pencil
3IQ9O0AYW6XTPL9QZZ2VWPCLP5JTIG	07c5e3e2bce74c60b50f6c58c2d84317	29	pencil_3_3	pencil_3_3_16	it is a LED pencil it has a red clip
3IQ9O0AYW6XTPL9QZZ2VWPCLP5JTIG	8363fb0e62a049a491a302bcdb9e7f2d	33	pencil_3_3	pencil_3_3_17	the maze don't lose sense of smell
3IQ9O0AYW6XTPL9QZZ2VWPCLP5JTIG	8ee808431f7142cc86ab0fde3339a862	10	pencil_3_3	pencil_3_3_22	mechanical lead pencil
3IQ9O0AYW6XTPL9QZZ2VWPCLP5JTIG	c89b286514de4aa9b3d68afa3f4f588c	28	pencil_3_3	pencil_3_3_20	Justin Blackmon with red handle
3IQ9O0AYW6XTPL9QZZ2VWPCLP5JTIG	a903e960790a46248c0a0fb012695081	50	pencil_3_3	pencil_3_3_15	the micro two pencil which is used to write in a paper
3IQ9O0AYW6XTPL9QZZ2VWPCLP5JTIG	8d674695c5cb471ca7e5b854b3cd4cc9	28	pencil_3_3	pencil_3_3_19	Google
3IQ9O0AYW6XTPL9QZZ2VWPCLP5JTIG	834e62defb884a7993762d9c359f6f23	322	pencil_3_3	pencil_3_3_21	the object is red black and clear with a replaceable and mechanically extendable solid pigment core called lead it can be mechanically extended and as it points out it's worn away as it's being used
3EPG8DX9LKOJL5L4BYAH267JVHT5PG	b761ab5a9fb44fd0866713967d84d25f	36	food_can_3_3	food_can_3_3_23	the back side of the back side shows a white box with black specks in it and a white box with a black far from God when is Spanish brown in color and has a silver top
3EPG8DX9LKOJL5L4BYAH267JVHT5PG	8ee808431f7142cc86ab0fde3339a862	43	food_can_3_3	food_can_3_3_19	the backside of a labeled can item
3EPG8DX9LKOJL5L4BYAH267JVHT5PG	5e67ad1e8c294f04a1eb997584af4ead	1167	food_can_3_3	food_can_3_3_18	medium giant of the yellow color white
3EPG8DX9LKOJL5L4BYAH267JVHT5PG	5cfbb05b5d6249ef910c01426d4b10e4	52	food_can_3_3	food_can_3_3_21	using the stove top players and the music production on Spotify
3EPG8DX9LKOJL5L4BYAH267JVHT5PG	b90cd3f54fa8477786af07cd944fd730	136	food_can_3_3	food_can_3_3_24	pumpkin. Be safe to eat for longer
3EPG8DX9LKOJL5L4BYAH267JVHT5PG	8363fb0e62a049a491a302bcdb9e7f2d	47	food_can_3_3	food_can_3_3_22	my dad leaves sing the food items
3EPG8DX9LKOJL5L4BYAH267JVHT5PG	0d85264f540747e0ab5447479e8de115	20	food_can_3_3	food_can_3_3_16	this is a 10 food can with a yellowish label on it
3EPG8DX9LKOJL5L4BYAH267JVHT5PG	6a57ff2547d1440d84c4b9edccf876ee	32	food_can_3_3	food_can_3_3_17	when is covid-19 can just kind of food which allow you to cook quickly and easily
30UZJB2POHACEGGHD0DAP34IQL1352	ee21500952ba40209cd2a5bafe6c72fc	12	lime_3_4	lime_3_4_18	the green lime with a sticker
30UZJB2POHACEGGHD0DAP34IQL1352	3e0cf8a74c0346c7b59bdfdf62bfcb16	18	lime_3_4	lime_3_4_16	small Green Lantern
30UZJB2POHACEGGHD0DAP34IQL1352	89880161aee846c0a2b2be4bca86629d	32	lime_3_4	lime_3_4_15	a green lime fruit with a small white sticker on the side
30UZJB2POHACEGGHD0DAP34IQL1352	d20348042ecd4b17bf19a9ce3eee7c8c	13	lime_3_4	lime_3_4_21	a lime with the sticker on
30UZJB2POHACEGGHD0DAP34IQL1352	b132963fd86c48fd9a6d0470d92f64cf	46	lime_3_4	lime_3_4_17	it's raw lemon its color is green
30UZJB2POHACEGGHD0DAP34IQL1352	647e50d400414313a011d17b0e0b95f6	34	lime_3_4	lime_3_4_22	this is a small round green fruit that appears to be a lime with a small sticker label on it
30UZJB2POHACEGGHD0DAP34IQL1352	8ee808431f7142cc86ab0fde3339a862	13	lime_3_4	lime_3_4_20	round green fruit it's a line
30UZJB2POHACEGGHD0DAP34IQL1352	b761ab5a9fb44fd0866713967d84d25f	17	lime_3_4	lime_3_4_19	a dark green line outside there's a small bluish and white colored sticker on the side of it
35ZRNT9RUIWYMQMZIF99Y9497F5O3P	c89b286514de4aa9b3d68afa3f4f588c	24	medicine_bottle_2_3	medicine_bottle_2_3_20	it's a medicine bottle if my contents and 5200 tablet
35ZRNT9RUIWYMQMZIF99Y9497F5O3P	d730bc136b1043e6bd92d1c1cad00876	31	medicine_bottle_2_3	medicine_bottle_2_3_15	a white button
35ZRNT9RUIWYMQMZIF99Y9497F5O3P	ee21500952ba40209cd2a5bafe6c72fc	25	medicine_bottle_2_3	medicine_bottle_2_3_21	a white colored medicine bottle made out of plastic
35ZRNT9RUIWYMQMZIF99Y9497F5O3P	02a1f5dd753443be87325f23e2d9763e	69	medicine_bottle_2_3	medicine_bottle_2_3_19	it's a bottle it probably contain some kind of over the counter medicine or vitamins you can see are also the white label that shows all the information too small to read the bottle is not very big I'll say less than 10 centimeters tall
35ZRNT9RUIWYMQMZIF99Y9497F5O3P	b967c8054a084d78a884651b4fc9dc56	19	medicine_bottle_2_3	medicine_bottle_2_3_16	it is a bottle of medication the medication bottle has a safety cap list
35ZRNT9RUIWYMQMZIF99Y9497F5O3P	3e0cf8a74c0346c7b59bdfdf62bfcb16	10	medicine_bottle_2_3	medicine_bottle_2_3_22	a medium white bottle of Medicine
35ZRNT9RUIWYMQMZIF99Y9497F5O3P	a6ce36fcc406428894e760372295dbc1	101	medicine_bottle_2_3	medicine_bottle_2_3_17	alright bottle
35ZRNT9RUIWYMQMZIF99Y9497F5O3P	b761ab5a9fb44fd0866713967d84d25f	32	medicine_bottle_2_3	medicine_bottle_2_3_18	small white medicine bottle the bottle is standing upright and there is small black writing written horizontally effect on bottle has a white cap
3RTFSSG7T84N73LQF74JBPBCA3VWLN	5e67ad1e8c294f04a1eb997584af4ead	916	prescription_medicine_bottle_1_3	prescription_medicine_bottle_1_3_20	momentum container
3RTFSSG7T84N73LQF74JBPBCA3VWLN	a06a0608582247f7aa7f75c1d67f2e5e	125	prescription_medicine_bottle_1_3	prescription_medicine_bottle_1_3_22	we have the orange plastic prescription bottle has the white label and a white child safety button
3RTFSSG7T84N73LQF74JBPBCA3VWLN	b761ab5a9fb44fd0866713967d84d25f	29	prescription_medicine_bottle_1_3	prescription_medicine_bottle_1_3_19	orange-colored kill cancer that is kind of why and Asher's close by a White Lane and the side of the canisters covered in white labels writing on them
3RTFSSG7T84N73LQF74JBPBCA3VWLN	a672596e347c4946b16296be3d989476	12	prescription_medicine_bottle_1_3	prescription_medicine_bottle_1_3_21	in this picture we can see a little orange container
3RTFSSG7T84N73LQF74JBPBCA3VWLN	8ee808431f7142cc86ab0fde3339a862	10	prescription_medicine_bottle_1_3	prescription_medicine_bottle_1_3_16	prescription pill bottle
3RTFSSG7T84N73LQF74JBPBCA3VWLN	ee21500952ba40209cd2a5bafe6c72fc	91	prescription_medicine_bottle_1_3	prescription_medicine_bottle_1_3_23	plastic medicine container standing upright
3RTFSSG7T84N73LQF74JBPBCA3VWLN	4d8d00bdee82483481b0e82c644d68bb	61	prescription_medicine_bottle_1_3	prescription_medicine_bottle_1_3_15	it's a small transparent orange container which the top is white and contains this big white tag around it
3RTFSSG7T84N73LQF74JBPBCA3VWLN	8363fb0e62a049a491a302bcdb9e7f2d	34	prescription_medicine_bottle_1_3	prescription_medicine_bottle_1_3_18	have you seen my tablet go
3ABAOCJ4R822TO7P3A6SJD8FM74QMF	b761ab5a9fb44fd0866713967d84d25f	33	cap_2_1	cap_2_1_21	white colored baseball hat the front of the cap has a golden colored be on it and the brim has a golden trim
3ABAOCJ4R822TO7P3A6SJD8FM74QMF	5cfbb05b5d6249ef910c01426d4b10e4	26	cap_2_1	cap_2_1_20	the garbage out the credit union
3ABAOCJ4R822TO7P3A6SJD8FM74QMF	a747fd0495be4c7f9a95ba065f1a4def	63	cap_2_1	cap_2_1_22	there is a white baseball cap on the turntable the baseball cap has a stylized b letter on it soon of gold color
3ABAOCJ4R822TO7P3A6SJD8FM74QMF	f69fe7aa094944cbb17f1367e8e4181e	56	cap_2_1	cap_2_1_16	it's a white cap used to protect from sunlight
3ABAOCJ4R822TO7P3A6SJD8FM74QMF	8363fb0e62a049a491a302bcdb9e7f2d	24	cap_2_1	cap_2_1_24	have you seen my bike playlist.
3ABAOCJ4R822TO7P3A6SJD8FM74QMF	ddd7e3eba91447bfbd123e23d1cdacc4	46	cap_2_1	cap_2_1_19	White Cap with Goulding letter b
3ABAOCJ4R822TO7P3A6SJD8FM74QMF	ee21500952ba40209cd2a5bafe6c72fc	13	cap_2_1	cap_2_1_23	a white hat like yellow bee logo
3ABAOCJ4R822TO7P3A6SJD8FM74QMF	8ee808431f7142cc86ab0fde3339a862	16	cap_2_1	cap_2_1_17	a white baseball hat with a cursive B
37SQU136V7MHGV1JP9XFYKC4GLI11Q	c1bf7a61893e457bb6f9f1d5bd9e41a4	159	soda_bottle_1_3	soda_bottle_1_3_20	a soda bottle is a bottle for welding soldering glass or a plastic bezel used for storage bins or a liquid items
37SQU136V7MHGV1JP9XFYKC4GLI11Q	5b7e22f410fa4c40aa8e8d90945e4bc1	19	soda_bottle_1_3	soda_bottle_1_3_23	object is a tall cylinder shape that liquid
37SQU136V7MHGV1JP9XFYKC4GLI11Q	ee21500952ba40209cd2a5bafe6c72fc	11	soda_bottle_1_3	soda_bottle_1_3_22	a dr. pepper classic bottle of bread
37SQU136V7MHGV1JP9XFYKC4GLI11Q	c89b286514de4aa9b3d68afa3f4f588c	37	soda_bottle_1_3	soda_bottle_1_3_17	Dr Pepper bottle and it's black and color
37SQU136V7MHGV1JP9XFYKC4GLI11Q	2039b1d55c5b4e79a299e797dc841abe	30	soda_bottle_1_3	soda_bottle_1_3_16	a 20 oz bottle of dr. Pepper with the screw on top
37SQU136V7MHGV1JP9XFYKC4GLI11Q	b761ab5a9fb44fd0866713967d84d25f	16	soda_bottle_1_3	soda_bottle_1_3_18	call bottle of Dr Pepper bottle is full to the top and there's a small white beard of pop bottle
37SQU136V7MHGV1JP9XFYKC4GLI11Q	cc117dd2c0444c67ab37a0a9610870d4	39	soda_bottle_1_3	soda_bottle_1_3_21	this is a picture of a 1.25 l dr. pepper
37SQU136V7MHGV1JP9XFYKC4GLI11Q	8363fb0e62a049a491a302bcdb9e7f2d	40	soda_bottle_1_3	soda_bottle_1_3_19	don't you already pack bottles collected and Sunday for recycling purposes
31ODACBENUD5RJKUN72EVM7LEWMQSR	ee21500952ba40209cd2a5bafe6c72fc	10	pliers_5_4	pliers_5_4_15	a plier with a black handle
31ODACBENUD5RJKUN72EVM7LEWMQSR	b90cd3f54fa8477786af07cd944fd730	255	pliers_5_4	pliers_5_4_19	players used for ripping something down like a Piper Road and also used to 4:15 or cutting wires
31ODACBENUD5RJKUN72EVM7LEWMQSR	ddd7e3eba91447bfbd123e23d1cdacc4	47	pliers_5_4	pliers_5_4_21	pliers black handle
31ODACBENUD5RJKUN72EVM7LEWMQSR	d6a9e053b5d445879e92fe6930666f35	348	pliers_5_4	pliers_5_4_16	it is pliers pliers our hand to the Cross braces of the players allowed for Superior Court power to bend and twist objects such as sheet metal names and wise
31ODACBENUD5RJKUN72EVM7LEWMQSR	8ee808431f7142cc86ab0fde3339a862	21	pliers_5_4	pliers_5_4_18	a pair of pliers with a black handle
31ODACBENUD5RJKUN72EVM7LEWMQSR	b967c8054a084d78a884651b4fc9dc56	13	pliers_5_4	pliers_5_4_17	it is a pair of pliers the Pliers are open
31ODACBENUD5RJKUN72EVM7LEWMQSR	f69fe7aa094944cbb17f1367e8e4181e	316	pliers_5_4	pliers_5_4_20	play music
31ODACBENUD5RJKUN72EVM7LEWMQSR	ae62cabbdfa441d5a6dd13c049424954	177	pliers_5_4	pliers_5_4_22	play a song multi-purpose hand tools that feature for gripping venting and cutting purposes
3R5OYNIC2C7L67WUCUSF5MDXBJETPS	b761ab5a9fb44fd0866713967d84d25f	20	flashlight_2_4	flashlight_2_4_21	short black flash light the flashlight has a black ring shaped cord hanging on the back end of it
3R5OYNIC2C7L67WUCUSF5MDXBJETPS	89880161aee846c0a2b2be4bca86629d	47	flashlight_2_4	flashlight_2_4_22	a black handheld flashlight with a red button on the bottom part of the flashlight the it has a black string handle connected to the bottom of it
3R5OYNIC2C7L67WUCUSF5MDXBJETPS	620bfe7c60fe43029ce612de0d8f3f2d	8	flashlight_2_4	flashlight_2_4_16	this is a tactical flashlight
3R5OYNIC2C7L67WUCUSF5MDXBJETPS	c89b286514de4aa9b3d68afa3f4f588c	339	flashlight_2_4	flashlight_2_4_18	battery-operated torch light It's weekly wedding night thanks
3R5OYNIC2C7L67WUCUSF5MDXBJETPS	f69fe7aa094944cbb17f1367e8e4181e	137	flashlight_2_4	flashlight_2_4_17	a flashlight into the handheld electric light
3R5OYNIC2C7L67WUCUSF5MDXBJETPS	d20348042ecd4b17bf19a9ce3eee7c8c	886	flashlight_2_4	flashlight_2_4_23	a black flashlight with a black wrist strap
3R5OYNIC2C7L67WUCUSF5MDXBJETPS	8ee808431f7142cc86ab0fde3339a862	69	flashlight_2_4	flashlight_2_4_20	black flashlight with a wrist strap
3R5OYNIC2C7L67WUCUSF5MDXBJETPS	8363fb0e62a049a491a302bcdb9e7f2d	27	flashlight_2_4	flashlight_2_4_19	have you seen my portable battery. I'm not able to find it
3PGQRAZX02IE0LBGEHJ888AND53YS2	5cfbb05b5d6249ef910c01426d4b10e4	24	stapler_2_1	stapler_2_1_17	
3PGQRAZX02IE0LBGEHJ888AND53YS2	b132963fd86c48fd9a6d0470d92f64cf	151	stapler_2_1	stapler_2_1_18	it's a block number 10 queen-size stampler
3PGQRAZX02IE0LBGEHJ888AND53YS2	30c01a6c416c44968d17b369502d7351	10	stapler_2_1	stapler_2_1_20	black office stapler turns to the left
3PGQRAZX02IE0LBGEHJ888AND53YS2	02ebd18bb7714397a4cf4247c9beb7d7	205	stapler_2_1	stapler_2_1_16	is it instead it is used to find the sheets of paper
3PGQRAZX02IE0LBGEHJ888AND53YS2	620bfe7c60fe43029ce612de0d8f3f2d	10	stapler_2_1	stapler_2_1_22	this is a black stapler
3PGQRAZX02IE0LBGEHJ888AND53YS2	a6ce36fcc406428894e760372295dbc1	83	stapler_2_1	stapler_2_1_21	black stapler
3PGQRAZX02IE0LBGEHJ888AND53YS2	647e50d400414313a011d17b0e0b95f6	26	stapler_2_1	stapler_2_1_23	this is a large black stapler
3PGQRAZX02IE0LBGEHJ888AND53YS2	a0a632a4c4a34771ad886a8551029291	21	stapler_2_1	stapler_2_1_19	pictures of black stapler the material looks like a plastic
3HXCEECSQMRB1XXU99DG417Q0K3YZ7	be145eb5e3a4412a853e063d4e2f2c92	47	flashlight_3_1	flashlight_3_1_21	Batteries Plus light on the turntable
3HXCEECSQMRB1XXU99DG417Q0K3YZ7	b761ab5a9fb44fd0866713967d84d25f	24	flashlight_3_1	flashlight_3_1_22	small block shaped black colored device with an orangish red tip pen
3HXCEECSQMRB1XXU99DG417Q0K3YZ7	d20348042ecd4b17bf19a9ce3eee7c8c	36	flashlight_3_1	flashlight_3_1_17	a black plastic object that's either a flashlight or taser
3HXCEECSQMRB1XXU99DG417Q0K3YZ7	834e62defb884a7993762d9c359f6f23	394	flashlight_3_1	flashlight_3_1_16	this object is black silver and red when applied ink and press down on the surface of a paper it leaves behind a print
3HXCEECSQMRB1XXU99DG417Q0K3YZ7	4e4c687f80c4421aaacda7a692bd2edb	69	flashlight_3_1	flashlight_3_1_23	a flashlight is used to illuminate when there's no light
3HXCEECSQMRB1XXU99DG417Q0K3YZ7	f51965abe1044307a50987b88cf8d9e7	91	flashlight_3_1	flashlight_3_1_15	the device on the white table seems to be some type of electronic measuring product maybe a stud measure for something that locate studs in a wall it's black looks to be about hand size but the size of a hand and has an orange sensor type plastic type top on it
3HXCEECSQMRB1XXU99DG417Q0K3YZ7	a93c3a0157f841c787290155d015bdbc	119	flashlight_3_1	flashlight_3_1_20	this is a razor black and orange in color I thought of it because of its shape
3HXCEECSQMRB1XXU99DG417Q0K3YZ7	d73c525759fa4b6498bc48e1fa1659e7	451	flashlight_3_1	flashlight_3_1_19	your flashlight is a portable handheld electric light light
3SU800BH86QL6WCYCCXEANP9ZT7QU7	b761ab5a9fb44fd0866713967d84d25f	33	measuring_tape_2_4	measuring_tape_2_4_20	a large measuring tape instead of a silvery metal container the size of measuring tape have a circular black sticker on it with a red rectangular are running to the middle of the sea
3SU800BH86QL6WCYCCXEANP9ZT7QU7	0b5874d5749e4d28a537b0d87d6f8cc8	239	measuring_tape_2_4	measuring_tape_2_4_23	a tape measure or measuring tape ruler used medical 40% of gross domestic or grabbing ship with linear measurement
3SU800BH86QL6WCYCCXEANP9ZT7QU7	a747fd0495be4c7f9a95ba065f1a4def	120	measuring_tape_2_4	measuring_tape_2_4_18	the turntable has a measuring tape on it with a buddy made of matter
3SU800BH86QL6WCYCCXEANP9ZT7QU7	d6a9e053b5d445879e92fe6930666f35	86	measuring_tape_2_4	measuring_tape_2_4_17	2 measuring tape is flexible ruler used to measure size distance of cloth plastic fiberglass or metal strip with the liner measurement marking its a common measurement tool
3SU800BH86QL6WCYCCXEANP9ZT7QU7	00b2a90d466a40e185d2104d43e1eeb9	60	measuring_tape_2_4	measuring_tape_2_4_22	where I see is a measuring tape silver it appears to be 25 ft in total that you are able to measure
3SU800BH86QL6WCYCCXEANP9ZT7QU7	d20348042ecd4b17bf19a9ce3eee7c8c	34	measuring_tape_2_4	measuring_tape_2_4_16	a measuring tape with metal housing
3SU800BH86QL6WCYCCXEANP9ZT7QU7	a0a632a4c4a34771ad886a8551029291	28	measuring_tape_2_4	measuring_tape_2_4_19	measuring tape the scream of 30 is of Steel and the brand name is Craftsman
3SU800BH86QL6WCYCCXEANP9ZT7QU7	8ee808431f7142cc86ab0fde3339a862	14	measuring_tape_2_4	measuring_tape_2_4_21	25 ft measuring tape made by Craftsman
3QD8LUVX4XWOUENVXPKYWJTMXG25X4	02a1f5dd753443be87325f23e2d9763e	40	shampoo_5_3	shampoo_5_3_19	it's a plastic bottle it's probably the packaging for a hand or body lotion bottle is blue and the cap is golden
3QD8LUVX4XWOUENVXPKYWJTMXG25X4	00b2a90d466a40e185d2104d43e1eeb9	24	shampoo_5_3	shampoo_5_3_17	the brand looks familiar but I can't say for sure but I do know that it's either shampoo or conditioner in the blue bottle
3QD8LUVX4XWOUENVXPKYWJTMXG25X4	a93c3a0157f841c787290155d015bdbc	55	shampoo_5_3	shampoo_5_3_20	is this a bottle of shampoo and it is blue and Golden Corral
3QD8LUVX4XWOUENVXPKYWJTMXG25X4	ee21500952ba40209cd2a5bafe6c72fc	9	shampoo_5_3	shampoo_5_3_22	blue colored shampoo bottle
3QD8LUVX4XWOUENVXPKYWJTMXG25X4	be145eb5e3a4412a853e063d4e2f2c92	47	shampoo_5_3	shampoo_5_3_18	Thaddeus sample Hotel on the turntable
3QD8LUVX4XWOUENVXPKYWJTMXG25X4	d54e216e158647bbbcf0334f23f0ded8	306	shampoo_5_3	shampoo_5_3_16	a blue color container with a golden top
3QD8LUVX4XWOUENVXPKYWJTMXG25X4	b761ab5a9fb44fd0866713967d84d25f	43	shampoo_5_3	shampoo_5_3_21	short light blue color bottle of shampoo or conditioner bottle has a golden rounded cap
3QD8LUVX4XWOUENVXPKYWJTMXG25X4	8ee808431f7142cc86ab0fde3339a862	16	shampoo_5_3	shampoo_5_3_23	side view of a bottle of shampoo or conditioner
3SD15I2WD2S8XKGVIJNFH9IIMGC36I	30c01a6c416c44968d17b369502d7351	20	apple_2_3	apple_2_3_16	fresh green apple with its 10 tilted to the left
3SD15I2WD2S8XKGVIJNFH9IIMGC36I	89880161aee846c0a2b2be4bca86629d	29	apple_2_3	apple_2_3_20	a lime green apple with a stem coming out of the top
3SD15I2WD2S8XKGVIJNFH9IIMGC36I	ae16b6fc38e74ed791e776a00f928c1d	19	apple_2_3	apple_2_3_17	this is a green apple
3SD15I2WD2S8XKGVIJNFH9IIMGC36I	5cfbb05b5d6249ef910c01426d4b10e4	44	apple_2_3	apple_2_3_21	
3SD15I2WD2S8XKGVIJNFH9IIMGC36I	ee21500952ba40209cd2a5bafe6c72fc	11	apple_2_3	apple_2_3_19	a green colored apple
3SD15I2WD2S8XKGVIJNFH9IIMGC36I	8ee808431f7142cc86ab0fde3339a862	13	apple_2_3	apple_2_3_23	around green fruit also known as a green apple
3SD15I2WD2S8XKGVIJNFH9IIMGC36I	c89b286514de4aa9b3d68afa3f4f588c	124	apple_2_3	apple_2_3_18	it's in green apple have less sugar and carbs it's rich in vitamin yet it's almost rice compared to Red Apple
3SD15I2WD2S8XKGVIJNFH9IIMGC36I	42f24f96f31d4aeaa18d3a2584912f83	16	apple_2_3	apple_2_3_22	a granny smith green apple
3C8QQOM6JPZ5681LQQ04AY24VSXLI5	3e0cf8a74c0346c7b59bdfdf62bfcb16	69	hammer_2_1	hammer_2_1_22	I'm on my way to block and the yellow color
3C8QQOM6JPZ5681LQQ04AY24VSXLI5	d20348042ecd4b17bf19a9ce3eee7c8c	38	hammer_2_1	hammer_2_1_19	a metal Hammer with a chisel tip and yellow and black rubberized hand
3C8QQOM6JPZ5681LQQ04AY24VSXLI5	8363fb0e62a049a491a302bcdb9e7f2d	62	hammer_2_1	hammer_2_1_18	Napoli's in Bahamas
3C8QQOM6JPZ5681LQQ04AY24VSXLI5	8d674695c5cb471ca7e5b854b3cd4cc9	29	hammer_2_1	hammer_2_1_16	the hammer on the turntable
3C8QQOM6JPZ5681LQQ04AY24VSXLI5	00b2a90d466a40e185d2104d43e1eeb9	13	hammer_2_1	hammer_2_1_20	here we have a hammer in color it is yellow and black
3C8QQOM6JPZ5681LQQ04AY24VSXLI5	b761ab5a9fb44fd0866713967d84d25f	22	hammer_2_1	hammer_2_1_23	a hamburger that has a yellow and black color handle head of the hammer is very thin and seems to be made of metal
3C8QQOM6JPZ5681LQQ04AY24VSXLI5	ee21500952ba40209cd2a5bafe6c72fc	20	hammer_2_1	hammer_2_1_17	a hammer that has a black and yellow handle
3C8QQOM6JPZ5681LQQ04AY24VSXLI5	42f24f96f31d4aeaa18d3a2584912f83	1107	hammer_2_1	hammer_2_1_21	a boiler scaling Hammer with yellow and black grip
3YOAVL4CA0FV3QJAK2P9OC3J5J4Z4N	c1bf7a61893e457bb6f9f1d5bd9e41a4	56	water_bottle_4_2	water_bottle_4_2_22	that water bottle is a container that is used to do old water liquid and other usable water bottle can also use for liquid such as juice iced tea alcohol beverage companies
3YOAVL4CA0FV3QJAK2P9OC3J5J4Z4N	ee21500952ba40209cd2a5bafe6c72fc	10	water_bottle_4_2	water_bottle_4_2_21	a plastic water bottle containing water
3YOAVL4CA0FV3QJAK2P9OC3J5J4Z4N	44bff8bcf3654c8792922d4f2d68e425	160	water_bottle_4_2	water_bottle_4_2_19	dog water bottle water bottle is a container that is used to hold the water liquid or other Provisions for the conception the use of water bottle to drink on the transport a bridge from one place to another
3YOAVL4CA0FV3QJAK2P9OC3J5J4Z4N	bbefeaff389e4576a878669cd71343d1	2033	water_bottle_4_2	water_bottle_4_2_18	small plastic open bottle of water
3YOAVL4CA0FV3QJAK2P9OC3J5J4Z4N	b761ab5a9fb44fd0866713967d84d25f	20	water_bottle_4_2	water_bottle_4_2_16	a small personal size water bottle water bottle of school as a white colored lid and there's a blue and white label on the side of it
